"rid","code","len","runtime_us","ts"
559,200,5966,68230,2026-02-16 09:48:52.439
560,200,5966,75387,2026-02-16 09:49:52.407
561,200,5966,51564,2026-02-16 09:50:52.693
562,200,5966,55179,2026-02-16 09:51:52.423
563,200,5966,205685,2026-02-16 09:52:52.361
564,200,5966,58583,2026-02-16 09:53:52.304
565,200,5966,220307,2026-02-16 09:54:53.413
566,200,5966,65137,2026-02-16 09:55:52.745
567,200,5966,54515,2026-02-16 09:56:52.929
568,200,5966,273642,2026-02-16 09:57:52.785
569,200,5966,76541,2026-02-16 09:58:52.467
570,200,5966,57114,2026-02-16 09:59:51.890
571,200,5966,68988,2026-02-16 10:00:52.901
572,200,5966,61085,2026-02-16 10:01:52.026
573,200,5966,63633,2026-02-16 10:02:51.225
574,200,5966,85542,2026-02-16 10:03:51.627
575,200,5966,68503,2026-02-16 10:04:52.653
576,200,5966,56579,2026-02-16 10:05:53.038
577,200,5966,61807,2026-02-16 10:06:53.629
578,200,5966,58541,2026-02-16 10:07:53.344
579,200,5966,62590,2026-02-16 10:08:53.306
580,200,5966,57696,2026-02-16 10:09:53.352
581,200,5966,56629,2026-02-16 10:10:52.685
582,200,5966,60333,2026-02-16 10:11:52.659
583,200,5966,66159,2026-02-16 10:12:53.623
584,200,5966,59552,2026-02-16 10:13:52.965
585,200,5966,100478,2026-02-16 10:14:53.567
586,200,5966,60749,2026-02-16 10:15:53.927
587,200,5966,65715,2026-02-16 10:16:53.745
588,200,5966,100116,2026-02-16 10:17:54.739
589,200,5966,55674,2026-02-16 10:18:54.680
590,200,5966,64125,2026-02-16 10:19:54.367
591,200,5966,67434,2026-02-16 10:20:54.803
592,200,5966,63105,2026-02-16 10:21:54.486
593,200,5966,94602,2026-02-16 10:22:55.281
594,200,5966,83413,2026-02-16 10:23:55.422
595,200,5966,74783,2026-02-16 10:24:54.605
596,200,5966,68279,2026-02-16 10:25:54.304
597,200,5966,60232,2026-02-16 10:26:53.596
598,200,5966,66055,2026-02-16 10:27:53.007
599,200,5966,67494,2026-02-16 10:28:52.460
600,200,5966,59953,2026-02-16 10:29:52.147
601,200,5966,67478,2026-02-16 10:30:52.045
602,200,5966,72406,2026-02-16 10:31:53.018
603,200,5966,55033,2026-02-16 10:32:52.350
604,200,5966,68825,2026-02-16 10:33:53.056
605,200,5966,61654,2026-02-16 10:34:52.866
606,200,5966,69051,2026-02-16 10:35:53.678
607,200,5966,63202,2026-02-16 10:36:54.330
608,200,5966,54166,2026-02-16 10:37:54.933
609,200,5966,107763,2026-02-16 10:38:55.128
610,200,5966,66921,2026-02-16 10:39:55.339
611,200,5966,68456,2026-02-16 10:40:55.916
612,200,5966,54328,2026-02-16 10:41:55.303
613,200,5966,72771,2026-02-16 10:42:55.535
614,200,5966,66784,2026-02-16 10:43:55.909
615,200,5966,57760,2026-02-16 10:44:55.526
616,200,5966,54411,2026-02-16 10:45:54.753
617,200,5966,75676,2026-02-16 10:46:54.091
618,200,5966,73334,2026-02-16 10:47:54.353
619,200,5966,63079,2026-02-16 10:48:54.675
620,200,5966,127589,2026-02-16 10:49:54.923
621,200,5966,65594,2026-02-16 10:50:54.236
622,200,5966,225114,2026-02-16 10:51:55.436
623,200,5966,91929,2026-02-16 10:52:54.992
624,200,5966,57054,2026-02-16 10:53:56.027
625,200,5966,274252,2026-02-16 10:54:56.458
626,200,5966,65439,2026-02-16 10:55:56.607
627,200,5966,59374,2026-02-16 10:56:57.121
628,200,5966,73020,2026-02-16 10:57:57.938
629,200,5966,55036,2026-02-16 10:58:58.965
630,200,5966,68666,2026-02-16 10:59:58.773
631,200,5966,64496,2026-02-16 11:00:58.174
632,200,5966,202720,2026-02-16 11:01:59.074
633,200,5966,63252,2026-02-16 11:03:00.095
634,200,5966,61943,2026-02-16 11:04:00.330
635,200,5966,64382,2026-02-16 11:05:01.110
636,200,5966,66464,2026-02-16 11:06:00.261
637,200,5966,71625,2026-02-16 11:07:00.490
638,200,5966,63538,2026-02-16 11:08:00.759
639,200,5966,66846,2026-02-16 11:09:00.690
640,200,5966,105729,2026-02-16 11:10:01.797
641,200,5966,69214,2026-02-16 11:11:02.159
642,200,5966,66360,2026-02-16 11:12:03.179
643,200,5966,92495,2026-02-16 11:13:03.122
644,200,5966,63681,2026-02-16 11:14:03.231
645,200,5966,220684,2026-02-16 11:15:04.343
646,200,5966,54047,2026-02-16 11:16:03.973
647,200,5966,58762,2026-02-16 11:17:03.760
648,200,5966,61774,2026-02-16 11:18:04.035
649,200,5966,57553,2026-02-16 11:19:04.324
650,200,5966,58385,2026-02-16 11:20:04.271
651,200,5966,66651,2026-02-16 11:21:04.172
652,200,5966,55675,2026-02-16 11:22:03.973
653,200,5966,64125,2026-02-16 11:23:03.761
654,200,5966,60537,2026-02-16 11:24:04.194
655,200,5966,64455,2026-02-16 11:25:04.777
656,200,5966,77230,2026-02-16 11:26:03.930
657,200,5966,69711,2026-02-16 11:27:04.868
658,200,5966,71391,2026-02-16 11:28:04.788
659,200,5966,63578,2026-02-16 11:29:05.328
660,200,5966,71107,2026-02-16 11:30:05.519
661,200,5966,56108,2026-02-16 11:31:04.683
662,200,5966,68320,2026-02-16 11:32:05.074
663,200,5966,73516,2026-02-16 11:33:04.396
664,200,5966,62370,2026-02-16 11:34:04.734
665,200,5966,63462,2026-02-16 11:35:05.660
666,200,5966,58045,2026-02-16 11:36:04.729
667,200,5966,69046,2026-02-16 11:37:05.674
668,200,5966,72843,2026-02-16 11:38:05.655
669,200,5966,72932,2026-02-16 11:39:05.331
670,200,5966,74250,2026-02-16 11:40:05.593
671,200,5966,55553,2026-02-16 11:41:05.722
672,200,5966,71171,2026-02-16 11:42:06.186
673,200,5966,67508,2026-02-16 11:43:05.643
674,200,5966,64331,2026-02-16 11:44:05.930
675,200,5966,68454,2026-02-16 11:45:06.418
676,200,5966,63068,2026-02-16 11:46:06.613
677,200,5966,57175,2026-02-16 11:47:06.477
678,200,5966,59570,2026-02-16 11:48:07.317
679,200,5966,77599,2026-02-16 11:49:06.523
680,200,5966,60318,2026-02-16 11:50:05.805
681,200,5966,64597,2026-02-16 11:51:06.386
682,200,5966,76155,2026-02-16 11:52:06.402
683,200,5966,67269,2026-02-16 11:53:06.504
684,200,5966,81990,2026-02-16 11:54:07.465
685,200,5966,63849,2026-02-16 11:55:08.312
686,200,5966,87737,2026-02-16 11:56:08.537
687,200,5966,73371,2026-02-16 11:57:08.438
688,200,5966,59959,2026-02-16 11:58:09.402
689,200,5966,203576,2026-02-16 11:59:10.405
690,200,5966,62351,2026-02-16 12:00:09.895
691,200,5966,73376,2026-02-16 12:01:10.462
692,200,5966,65810,2026-02-16 12:02:11.488
693,200,5966,63567,2026-02-16 12:03:12.457
694,200,5966,266570,2026-02-16 12:04:12.058
695,200,5966,51756,2026-02-16 12:05:12.927
696,200,5966,56858,2026-02-16 12:06:12.870
697,200,5966,77094,2026-02-16 12:07:13.592
698,200,5966,91296,2026-02-16 12:08:13.685
699,200,5966,82348,2026-02-16 12:09:13.129
700,200,5966,61725,2026-02-16 12:10:13.759
701,200,5966,71675,2026-02-16 12:11:14.684
702,200,5966,69305,2026-02-16 12:12:15.658
703,200,5966,73749,2026-02-16 12:13:15.539
704,200,5966,89994,2026-02-16 12:14:15.398
705,200,5966,59475,2026-02-16 12:15:15.178
706,200,5966,63568,2026-02-16 12:16:14.817
707,200,5966,53198,2026-02-16 12:17:15.796
708,200,5966,75647,2026-02-16 12:18:16.467
709,200,5966,263707,2026-02-16 12:19:16.110
710,200,5966,69530,2026-02-16 12:20:15.908
711,200,5966,63953,2026-02-16 12:21:15.764
712,200,5966,57048,2026-02-16 12:22:15.635
713,200,5966,58330,2026-02-16 12:23:15.928
714,200,5966,53291,2026-02-16 12:24:15.207
715,200,5966,77271,2026-02-16 12:25:16.186
716,200,5966,58901,2026-02-16 12:26:16.110
717,200,5966,65382,2026-02-16 12:27:16.781
718,200,5966,58080,2026-02-16 12:28:16.289
719,200,5966,63295,2026-02-16 12:29:15.832
720,200,5966,64881,2026-02-16 12:30:15.896
721,200,5966,74381,2026-02-16 12:31:15.444
722,200,5966,68202,2026-02-16 12:32:16.456
723,200,5966,76685,2026-02-16 12:33:17.509
724,200,5966,63714,2026-02-16 12:34:16.613
725,200,5966,68854,2026-02-16 12:35:17.457
726,200,5966,74269,2026-02-16 12:36:17.683
727,200,5966,68971,2026-02-16 12:37:17.761
728,200,5966,60572,2026-02-16 12:38:18.479
729,200,5966,107478,2026-02-16 12:39:18.655
730,200,5966,98555,2026-02-16 12:40:19.715
731,200,5966,74082,2026-02-16 12:41:20.426
732,200,5966,69875,2026-02-16 12:42:20.353
733,200,5966,61249,2026-02-16 12:43:19.998
734,200,5966,55138,2026-02-16 12:44:19.718
735,200,5966,100222,2026-02-16 12:45:20.244
736,200,5966,87159,2026-02-16 12:46:20.456
737,200,5966,52850,2026-02-16 12:47:20.134
738,200,5966,104189,2026-02-16 12:48:19.882
739,200,5966,70697,2026-02-16 12:49:20.557
740,200,5966,182352,2026-02-16 12:50:20.190
741,200,5966,77348,2026-02-16 12:51:21.117
742,200,5966,56597,2026-02-16 12:52:20.852
743,200,5966,66896,2026-02-16 12:53:20.084
744,200,5966,69166,2026-02-16 12:54:20.912
745,200,5966,114381,2026-02-16 12:55:21.120
746,200,5966,59317,2026-02-16 12:56:20.365
747,200,5966,80461,2026-02-16 12:57:20.218
748,200,5966,71373,2026-02-16 12:58:19.404
749,200,5966,78068,2026-02-16 12:59:18.490
750,200,5966,69211,2026-02-16 13:00:19.479
751,200,5966,57314,2026-02-16 13:01:19.603
752,200,5966,60701,2026-02-16 13:02:19.903
753,200,5966,257676,2026-02-16 13:03:20.817
754,200,5966,71106,2026-02-16 13:04:20.865
755,200,5966,63059,2026-02-16 13:05:21.840
756,200,5966,57822,2026-02-16 13:06:21.980
757,200,5966,54768,2026-02-16 13:07:22.894
758,200,5966,78294,2026-02-16 13:08:23.557
759,200,5966,61699,2026-02-16 13:09:23.765
760,200,5966,55934,2026-02-16 13:10:24.743
761,200,5966,76858,2026-02-16 13:11:24.988
762,200,5966,68750,2026-02-16 13:12:25.397
763,200,5966,215946,2026-02-16 13:13:26.154
764,200,5966,63361,2026-02-16 13:14:26.943
765,200,5966,70379,2026-02-16 13:15:27.340
766,200,5966,63056,2026-02-16 13:16:27.351
767,200,5966,84833,2026-02-16 13:17:27.855
768,200,5966,219299,2026-02-16 13:18:27.637
769,200,5966,60148,2026-02-16 13:19:27.396
770,200,5966,66417,2026-02-16 13:20:26.643
771,200,5966,57667,2026-02-16 13:21:27.312
772,200,5966,57319,2026-02-16 13:22:26.777
773,200,5966,76474,2026-02-16 13:23:26.061
774,200,5966,73065,2026-02-16 13:24:26.787
775,200,5966,58078,2026-02-16 13:25:27.204
776,200,5966,80826,2026-02-16 13:26:26.637
777,200,5966,56197,2026-02-16 13:27:26.635
778,200,5966,75710,2026-02-16 13:28:26.747
779,200,5966,63449,2026-02-16 13:29:25.933
780,200,5966,212525,2026-02-16 13:30:26.071
781,200,5966,69618,2026-02-16 13:31:26.445
782,200,5966,63615,2026-02-16 13:32:26.040
783,200,5966,73494,2026-02-16 13:33:25.713
784,200,5966,60937,2026-02-16 13:34:25.676
785,200,5966,63876,2026-02-16 13:35:25.705
786,200,5966,82838,2026-02-16 13:36:25.049
787,200,5966,58525,2026-02-16 13:37:25.598
788,200,5966,57870,2026-02-16 13:38:25.291
789,200,5966,64649,2026-02-16 13:39:25.813
790,200,5966,79970,2026-02-16 13:40:26.189
791,200,5966,72427,2026-02-16 13:41:25.484
792,200,5966,73294,2026-02-16 13:42:26.090
793,200,5966,55351,2026-02-16 13:43:27.070
794,200,5966,68798,2026-02-16 13:44:27.009
795,200,5966,73394,2026-02-16 13:45:27.233
796,200,5966,72227,2026-02-16 13:46:27.780
797,200,5966,57264,2026-02-16 13:47:27.820
798,200,5966,93258,2026-02-16 13:48:27.683
799,200,5966,60722,2026-02-16 13:49:27.077
800,200,5966,69198,2026-02-16 13:50:27.393
801,200,5966,57108,2026-02-16 13:51:26.628
802,200,5966,75439,2026-02-16 13:52:27.120
803,200,5966,63399,2026-02-16 13:53:26.973
804,200,5966,63449,2026-02-16 13:54:26.423
805,200,5966,56711,2026-02-16 13:55:27.236
806,200,5966,68384,2026-02-16 13:56:26.600
807,200,5966,62491,2026-02-16 13:57:27.361
808,200,5966,66654,2026-02-16 13:58:27.721
809,200,5966,100878,2026-02-16 13:59:27.957
810,200,5966,76462,2026-02-16 14:00:27.471
811,200,5966,71962,2026-02-16 14:01:27.767
812,200,5966,103341,2026-02-16 14:02:27.673
813,200,5966,70932,2026-02-16 14:03:28.488
814,200,5966,66367,2026-02-16 14:04:28.062
815,200,5966,62080,2026-02-16 14:05:28.494
816,200,5966,56558,2026-02-16 14:06:28.802
817,200,5966,223912,2026-02-16 14:07:28.852
818,200,5966,57337,2026-02-16 14:08:28.649
819,200,5966,62594,2026-02-16 14:09:29.338
820,200,5966,70894,2026-02-16 14:10:30.286
821,200,5966,70069,2026-02-16 14:11:31.113
822,200,5966,81284,2026-02-16 14:12:30.426
823,200,5966,75571,2026-02-16 14:13:31.327
824,200,5966,56212,2026-02-16 14:14:31.158
825,200,5966,58496,2026-02-16 14:15:31.272
826,200,5966,58070,2026-02-16 14:16:30.914
827,200,5966,76654,2026-02-16 14:17:31.612
828,200,5966,59850,2026-02-16 14:18:30.677
829,200,5966,73063,2026-02-16 14:19:29.958
830,200,5966,59844,2026-02-16 14:20:29.521
831,200,5966,57583,2026-02-16 14:21:30.183
832,200,5966,61797,2026-02-16 14:22:29.457
833,200,5966,63140,2026-02-16 14:23:28.995
834,200,5966,80810,2026-02-16 14:24:28.653
835,200,5966,65704,2026-02-16 14:25:29.341
836,200,5966,58699,2026-02-16 14:26:29.717
837,200,5966,61360,2026-02-16 14:27:30.553
838,200,5966,204765,2026-02-16 14:28:30.033
839,200,5966,68184,2026-02-16 14:29:30.488
840,200,5966,84710,2026-02-16 14:30:30.728
841,200,5966,61147,2026-02-16 14:31:31.771
842,200,5966,60772,2026-02-16 14:32:31.762
843,200,5966,63997,2026-02-16 14:33:32.151
844,200,5966,69107,2026-02-16 14:34:33.115
845,200,5966,58818,2026-02-16 14:35:33.937
846,200,5966,95272,2026-02-16 14:36:34.109
847,200,5966,57243,2026-02-16 14:37:33.783
848,200,5966,67077,2026-02-16 14:38:33.279
849,200,5966,61857,2026-02-16 14:39:32.569
850,200,5966,62985,2026-02-16 14:40:31.911
851,200,5966,71712,2026-02-16 14:41:31.212
852,200,5966,55727,2026-02-16 14:42:30.590
853,200,5966,60854,2026-02-16 14:43:30.805
854,200,5966,213134,2026-02-16 14:44:30.122
855,200,5966,53892,2026-02-16 14:45:29.307
856,200,5966,74087,2026-02-16 14:46:29.261
857,200,5966,66656,2026-02-16 14:47:28.979
858,200,5966,91154,2026-02-16 14:48:28.996
859,200,5966,61451,2026-02-16 14:49:29.702
860,200,5966,70052,2026-02-16 14:50:30.773
861,200,5966,68152,2026-02-16 14:51:31.506
862,200,5966,66499,2026-02-16 14:52:31.701
863,200,5966,70586,2026-02-16 14:53:32.519
864,200,5966,66124,2026-02-16 14:54:33.103
865,200,5966,75883,2026-02-16 14:55:32.553
866,200,5966,63733,2026-02-16 14:56:32.107
867,200,5966,63603,2026-02-16 14:57:32.329
868,200,5966,67412,2026-02-16 14:58:32.411
869,200,5966,53414,2026-02-16 14:59:33.064
870,200,5966,64196,2026-02-16 15:00:32.855
871,200,5966,63745,2026-02-16 15:01:33.439
872,200,5966,67025,2026-02-16 15:02:32.864
873,200,5966,55057,2026-02-16 15:03:32.266
874,200,5966,67884,2026-02-16 15:04:31.699
875,200,5966,69544,2026-02-16 15:05:31.042
876,200,5966,63080,2026-02-16 15:06:30.865
877,200,5966,65919,2026-02-16 15:07:31.918
878,200,5966,226345,2026-02-16 15:08:32.727
879,200,5966,56843,2026-02-16 15:09:33.181
880,200,5966,72119,2026-02-16 15:10:34.227
881,200,5966,69251,2026-02-16 15:11:35.270
882,200,5966,62809,2026-02-16 15:12:34.437
883,200,5966,142598,2026-02-16 15:13:34.897
884,200,5966,66535,2026-02-16 15:14:34.524
885,200,5966,61704,2026-02-16 15:15:34.234
886,200,5966,86829,2026-02-16 15:16:33.613
887,200,5966,63879,2026-02-16 15:17:33.094
888,200,5966,70779,2026-02-16 15:18:33.297
889,200,5966,65607,2026-02-16 15:19:32.795
890,200,5966,57558,2026-02-16 15:20:33.658
891,200,5966,62932,2026-02-16 15:21:34.228
892,200,5966,67125,2026-02-16 15:22:35.109
893,200,5966,68092,2026-02-16 15:23:36.088
894,200,5966,65448,2026-02-16 15:24:36.775
895,200,5966,58275,2026-02-16 15:25:36.656
896,200,5966,62125,2026-02-16 15:26:36.955
897,200,5966,65195,2026-02-16 15:27:37.556
898,200,5966,63176,2026-02-16 15:28:37.367
899,200,5966,76094,2026-02-16 15:29:38.194
900,200,5966,64154,2026-02-16 15:30:38.799
901,200,5966,64307,2026-02-16 15:31:38.509
902,200,5966,60892,2026-02-16 15:32:38.840
903,200,5966,60304,2026-02-16 15:33:38.687
904,200,5966,208962,2026-02-16 15:34:38.678
905,200,5966,56068,2026-02-16 15:35:39.285
906,200,5966,88930,2026-02-16 15:36:40.066
907,200,5966,151555,2026-02-16 15:37:40.978
908,200,5966,62541,2026-02-16 15:38:40.700
909,200,5966,68018,2026-02-16 15:39:40.773
910,200,5966,67729,2026-02-16 15:40:40.450
911,200,5966,61735,2026-02-16 15:41:40.664
912,200,5966,78413,2026-02-16 15:42:41.690
913,200,5966,56033,2026-02-16 15:43:42.646
914,200,5966,61222,2026-02-16 15:44:42.304
915,200,5966,55245,2026-02-16 15:45:43.336
916,200,5966,63771,2026-02-16 15:46:43.106
917,200,5966,59744,2026-02-16 15:47:43.081
918,200,5966,56546,2026-02-16 15:48:42.920
919,200,5966,205051,2026-02-16 15:49:44.040
920,200,5966,52897,2026-02-16 15:50:44.060
921,200,5966,58543,2026-02-16 15:51:43.955
922,200,5966,62398,2026-02-16 15:52:44.345
923,200,5966,69435,2026-02-16 15:53:44.493
924,200,5966,65589,2026-02-16 15:54:44.508
925,200,5966,51112,2026-02-16 15:55:45.485
926,200,5966,63140,2026-02-16 15:56:44.640
927,200,5966,55566,2026-02-16 15:57:44.009
928,200,5966,64369,2026-02-16 15:58:44.281
929,200,5966,58554,2026-02-16 15:59:44.428
930,200,5966,63076,2026-02-16 16:00:44.667
931,200,5966,76778,2026-02-16 16:01:44.057
932,200,5966,84587,2026-02-16 16:02:43.979
933,200,5966,58311,2026-02-16 16:03:44.949
934,200,5966,265712,2026-02-16 16:04:45.540
935,200,5966,64711,2026-02-16 16:05:46.470
936,200,5966,62240,2026-02-16 16:06:46.127
937,200,5966,56487,2026-02-16 16:07:46.469
938,200,5966,54694,2026-02-16 16:08:45.665
939,200,5966,61349,2026-02-16 16:09:44.966
940,200,5966,62420,2026-02-16 16:10:45.715
941,200,5966,206470,2026-02-16 16:11:45.198
942,200,5966,56982,2026-02-16 16:12:44.693
943,200,5966,59972,2026-02-16 16:13:44.486
944,200,5966,55800,2026-02-16 16:14:44.667
945,200,5966,52299,2026-02-16 16:15:43.945
946,200,5966,70781,2026-02-16 16:16:44.202
947,200,5966,62067,2026-02-16 16:17:44.236
948,200,5966,59316,2026-02-16 16:18:43.831
949,200,5966,70652,2026-02-16 16:19:43.282
950,200,5966,58584,2026-02-16 16:20:44.244
951,200,5966,61708,2026-02-16 16:21:44.927
952,200,5966,60207,2026-02-16 16:22:45.914
953,200,5966,63447,2026-02-16 16:23:45.462
954,200,5966,56067,2026-02-16 16:24:46.452
955,200,5966,59055,2026-02-16 16:25:47.238
956,200,5966,84727,2026-02-16 16:26:47.995
957,200,5966,69719,2026-02-16 16:27:47.839
958,200,5966,56775,2026-02-16 16:28:48.880
959,200,5966,56225,2026-02-16 16:29:49.434
960,200,5966,64312,2026-02-16 16:30:49.413
961,200,5966,70087,2026-02-16 16:31:50.089
962,200,5966,69209,2026-02-16 16:32:50.551
963,200,5966,58725,2026-02-16 16:33:51.337
964,200,5966,84468,2026-02-16 16:34:52.029
965,200,5966,53256,2026-02-16 16:35:51.971
966,200,5966,66505,2026-02-16 16:36:52.553
967,200,5966,94564,2026-02-16 16:37:53.415
968,200,5966,53227,2026-02-16 16:38:54.133
969,200,5966,59176,2026-02-16 16:39:53.450
970,200,5966,55268,2026-02-16 16:40:53.922
971,200,5966,81929,2026-02-16 16:41:54.430
972,200,5966,68625,2026-02-16 16:42:54.365
973,200,5966,63706,2026-02-16 16:43:55.354
974,200,5966,55936,2026-02-16 16:44:55.781
975,200,5966,73012,2026-02-16 16:45:56.549
976,200,5966,63860,2026-02-16 16:46:57.200
977,200,5966,70263,2026-02-16 16:47:56.581
978,200,5966,59127,2026-02-16 16:48:56.898
979,200,5966,54407,2026-02-16 16:49:57.801
980,200,5966,60448,2026-02-16 16:50:56.960
981,200,5966,62711,2026-02-16 16:51:56.888
982,200,5966,66200,2026-02-16 16:52:56.660
983,200,5966,57428,2026-02-16 16:53:57.483
984,200,5966,57913,2026-02-16 16:54:56.834
985,200,5966,54591,2026-02-16 16:55:57.066
986,200,5966,58937,2026-02-16 16:56:56.980
987,200,5966,57852,2026-02-16 16:57:56.102
988,200,5966,99342,2026-02-16 16:58:56.692
989,200,5966,60962,2026-02-16 16:59:57.263
990,200,5966,62895,2026-02-16 17:00:58.265
991,200,5966,108682,2026-02-16 17:01:58.614
992,200,5966,58422,2026-02-16 17:02:59.513
993,200,5966,63836,2026-02-16 17:03:59.720
994,200,5966,50915,2026-02-16 17:04:59.720
995,200,5966,53086,2026-02-16 17:05:59.268
996,200,5966,56679,2026-02-16 17:06:58.865
997,200,5966,52658,2026-02-16 17:07:59.573
998,200,5966,61355,2026-02-16 17:08:59.478
999,200,5966,252875,2026-02-16 17:09:59.922
1000,200,5966,62546,2026-02-16 17:11:00.873
1001,200,5966,57208,2026-02-16 17:12:00.549
1002,200,5966,57349,2026-02-16 17:13:00.461
1003,200,5966,57200,2026-02-16 17:14:00.811
1004,200,5966,56477,2026-02-16 17:15:00.006
1005,200,5966,76672,2026-02-16 17:16:00.941
1006,200,5966,56002,2026-02-16 17:17:00.075
1007,200,5966,49299,2026-02-16 17:17:59.984
1008,200,5966,60732,2026-02-16 17:19:00.227
1009,200,5966,59888,2026-02-16 17:20:01.096
1010,200,5966,58243,2026-02-16 17:21:01.327
1011,200,5966,55709,2026-02-16 17:22:01.090
1012,200,5966,64482,2026-02-16 17:23:02.099
1013,200,5966,68190,2026-02-16 17:24:03.154
1014,200,5966,201414,2026-02-16 17:25:03.366
1015,200,5966,65358,2026-02-16 17:26:03.741
1016,200,5966,51678,2026-02-16 17:27:04.690
1017,200,5966,62392,2026-02-16 17:28:04.447
1018,200,5966,69145,2026-02-16 17:29:04.547
1019,200,5966,57481,2026-02-16 17:30:05.034
1020,200,5966,68055,2026-02-16 17:31:05.464
1021,200,5966,53334,2026-02-16 17:32:05.824
1022,200,5966,63439,2026-02-16 17:33:06.359
1023,200,5966,58754,2026-02-16 17:34:06.334
1024,200,5966,57595,2026-02-16 17:35:06.153
1025,200,5966,50226,2026-02-16 17:36:05.499
1026,200,5966,72127,2026-02-16 17:37:05.887
1027,200,5966,54499,2026-02-16 17:38:06.103
1028,200,5966,53378,2026-02-16 17:39:05.680
1029,200,5966,61131,2026-02-16 17:40:04.944
1030,200,5966,67035,2026-02-16 17:41:04.659
1031,200,5966,59804,2026-02-16 17:42:03.779
1032,200,5966,61317,2026-02-16 17:43:03.000
1033,200,5966,55004,2026-02-16 17:44:02.728
1034,200,5966,64537,2026-02-16 17:45:02.231
1035,200,5966,61320,2026-02-16 17:46:02.958
1036,200,5966,51596,2026-02-16 17:47:02.108
1037,200,5966,580988,2026-02-16 17:48:03.612
1038,200,5966,55764,2026-02-16 17:49:02.713
1039,200,5966,61769,2026-02-16 17:50:02.053
1040,200,5966,58340,2026-02-16 17:51:02.775
1041,200,5966,59576,2026-02-16 17:52:02.218
1042,200,5966,67447,2026-02-16 17:53:01.633
1043,200,5966,61250,2026-02-16 17:54:02.616
1044,200,5966,57325,2026-02-16 17:55:03.508
1045,200,5966,50309,2026-02-16 17:56:03.879
1046,200,5966,55256,2026-02-16 17:57:04.076
